rank,uid,username,type,accompany,medal_name,medal_level
1,1056997306,異分岐のプリエ,总督,250,绿冻,49
2,3546919678773500,灰獺,总督,244,绿冻,49
3,1429196293,匹诺曹317,总督,174,绿冻,47
4,13334226,微绫,总督,232,绿冻,46
5,6251296,栗帽,总督,131,绿冻,46
6,208818750,你治好了也会流口水,总督,194,绿冻,46
7,3546983578994744,KOU_KEI,总督,236,绿冻,46
8,24785752,Fndryk,总督,156,绿冻,46
9,321224291,区泽马,总督,164,绿冻,45
10,189997540,音速の水母,总督,137,绿冻,44
11,259162605,Arichi_,提督,233,绿冻,46
12,285693795,星光箱水母,提督,237,绿冻,45
13,954264,禅心皈无意,提督,232,绿冻,44
14,916810,Jing11219,提督,102,绿冻,44
15,485418462,灰泽满家的伊洛本人,提督,179,绿冻,43
16,39184396,继续吹着风,提督,244,绿冻,43
17,5266758,水布Mizufu,提督,197,绿冻,43
18,476251017,衣水难尽,提督,233,绿冻,43
19,620527230,gorilla3535,提督,235,绿冻,43
20,2399747,绫辻澪,提督,239,绿冻,43
21,13012997,污盘子,提督,248,绿冻,43
22,2669417,好吧好吧hh,提督,88,绿冻,43
23,352883270,米洗鳰原葉,提督,192,绿冻,42
24,228098233,叹虚,提督,212,绿冻,41
25,39493583,本命伊利亚,提督,232,绿冻,41
26,272305778,明前满绿,提督,121,绿冻,41
27,5623688,Helikobeter,提督,171,绿冻,41
28,3567390,NullExistence_X,提督,194,绿冻,41
29,1002305706,雪音-xy,提督,179,绿冻,41
30,6580838,兰卡兰卡兰兰的卡,提督,250,绿冻,41
31,431935426,摘星踏雪归,提督,201,绿冻,41
32,471084,一稞大青菜,提督,239,绿冻,40
33,360576830,DriedJellyfish,提督,44,绿冻,40
34,253472118,仿佛有一束追光,提督,196,绿冻,40
35,17322,turtlejk,提督,226,绿冻,40
36,496390331,苦瓜无限供应,提督,83,绿冻,40
37,494629966,aIIblacks,提督,186,绿冻,40
38,18275149,rrrract,提督,243,绿冻,40
39,5366426,選ばれた奏者,提督,230,绿冻,40
40,1431527,美國華人唐佳欣,提督,224,绿冻,39
41,523891,桜羽エマ様,提督,109,绿冻,39
42,768021,はいいろ773,提督,0,绿冻,39
43,863500,任任女孩,提督,239,绿冻,39
44,10323817,宇宙人不是外星人,提督,250,绿冻,39
45,9846384,SekiDawn,提督,164,绿冻,38
46,5775091,sue77776,提督,227,绿冻,38
47,177397837,幽云怀煦,提督,155,绿冻,38
48,446761374,北冥无鱼也无鲲,提督,241,绿冻,38
49,25103813,ヰ繭月,提督,216,绿冻,38
50,8396429,airstone42,提督,80,绿冻,38
51,262924074,星天_Change,提督,68,绿冻,38
52,398882736,道明寺萌美,提督,238,绿冻,37
53,209374441,知世xf,提督,233,绿冻,37
54,249163668,优等nana,提督,151,绿冻,37
55,6071558,きんなかいほう,提督,174,绿冻,37
56,3546914976959421,过拟合青空,提督,100,绿冻,37
57,3843791,布罗迪娅,提督,131,绿冻,37
58,172978898,Mercury不是mercury,提督,47,绿冻,37
59,237518089,-灼烯-,提督,174,绿冻,37
60,16934546,yowaai,提督,170,绿冻,37
61,896687,往枉王旺,提督,232,绿冻,36
62,933134,-翊天-,提督,122,绿冻,36
63,516875,雨雪交加,提督,98,绿冻,36
64,249486249,larva_中国囚人,提督,128,绿冻,36
65,4464599,天曦,提督,78,绿冻,36
66,383084364,Le1Bn1z_ov0,提督,90,绿冻,36
67,156710135,灰泽满小男友,提督,116,绿冻,36
68,115029256,昔我往矣ら,提督,26,绿冻,35
69,503742062,天邊雨,提督,222,绿冻,35
70,476030,天行者Luke,提督,24,绿冻,35
71,8943020,Doomshroom,提督,74,绿冻,35
72,3546924265245338,那抹烟波那抹蓝,提督,56,绿冻,35
73,30011434,正义模仿者,提督,45,绿冻,35
74,10093973,某_君,提督,67,绿冻,35
75,756732,桶装蜜瓜,提督,33,绿冻,35
76,3258837,月茗绮桦,提督,219,绿冻,35
77,441485494,Elixir_02,提督,61,绿冻,35
78,43749583,吾乃路过,提督,122,绿冻,35
79,430929029,风欲渐起微,提督,141,绿冻,34
80,361364517,本間心鈴厨,提督,89,绿冻,34
81,15672465,Nerololo,提督,192,绿冻,34
82,356030985,灰泽满还在嘴硬,提督,180,绿冻,33
83,8304169,粉毛圣愛音,提督,30,绿冻,33
84,1992400,刚大侠,提督,232,绿冻,33
85,40099224,雨淋丶夏末,提督,94,绿冻,33
86,4864248,三只小居合,提督,24,绿冻,33
87,2106644,惠惠从小就是饼干岁,提督,26,绿冻,32
88,72310676,赫萝与香辛料1,提督,11,绿冻,32
89,280971700,Ivy-Viridis,提督,12,绿冻,32
90,19916533,阿梓喵Azu,提督,30,绿冻,32
91,319731764,小学生打豆豆,提督,23,绿冻,32
92,597673,来自地球,提督,21,绿冻,32
93,3707045662427313,忒修斯之植物,提督,22,绿冻,32
94,341022655,雪洞_,提督,74,绿冻,31
95,23936149,米德维奇妙脆角,提督,30,绿冻,31
96,1445159594,琉璃妖灵,提督,30,绿冻,30
97,2044760,Stan661,舰长,224,绿冻,41
98,8097996,明石ito,舰长,237,绿冻,41
99,546160791,幽人独往来--,舰长,44,绿冻,40
100,335998795,自在他化天,舰长,244,绿冻,38
101,4940641,_end1ess,舰长,240,绿冻,38
102,1603612,月ノneet,舰长,222,绿冻,37
103,27341319,加库伯,舰长,241,绿冻,37
104,14071856,最后一步,舰长,236,绿冻,37
105,4045067,Ricardo洞,舰长,242,绿冻,36
106,4041465,风霜已尽惊蛰至,舰长,188,绿冻,36
107,1569772,澹台璃沙,舰长,131,绿冻,36
108,444186960,中年外卖员阿哔official,舰长,233,绿冻,36
109,283678245,烟画屏幽,舰长,236,绿冻,36
110,26117826,F常胜,舰长,137,绿冻,35
