rank,uid,username,type,accompany,medal_name,medal_level
1,259162605,灰毛艾露猫,提督,164,绿冻,46
2,3546919678773500,灰獺,提督,175,绿冻,45
3,1056997306,異分岐のプリエ,提督,181,绿冻,43
4,954264,禅心皈无意,提督,163,绿冻,43
5,620527230,gorilla3535,提督,166,绿冻,42
6,39184396,继续吹着风,提督,175,绿冻,42
7,2399747,绫辻澪,提督,170,绿冻,41
8,476251017,衣水难尽,提督,164,绿冻,41
9,352883270,米洗鳰原葉,提督,123,绿冻,41
10,485418462,灰泽满家的伊洛本人,提督,110,绿冻,41
11,39493583,本命伊利亚,提督,163,绿冻,40
12,13334226,微绫,提督,163,绿冻,40
13,3546983578994744,KOU_KEI,提督,167,绿冻,39
14,5623688,Helikobeter,提督,102,绿冻,39
15,1429196293,匹诺曹317,提督,105,绿冻,38
16,471084,一稞大青菜,提督,170,绿冻,38
17,1002305706,雪音-xy,提督,110,绿冻,38
18,228098233,叹虚,提督,143,绿冻,38
19,208818750,你治好了也会流口水,提督,125,绿冻,38
20,321224291,区泽马,提督,95,绿冻,37
21,5775091,sue77776,提督,158,绿冻,37
22,6251296,栗帽,提督,62,绿冻,36
23,494629966,aIIblacks,提督,117,绿冻,36
24,916810,Jing11219,提督,33,绿冻,35
25,249486249,larva_中国囚人,提督,68,绿冻,34
26,24785752,Fndryk,提督,87,绿冻,34
27,244453975,大纳言黑翼,提督,114,绿冻,34
28,10158641,柜男爆破猴楼来福,提督,116,绿冻,34
29,1569772,灰泽满毒唯澹台璃沙,提督,62,绿冻,33
30,16934546,yowaai,提督,101,绿冻,32
31,24463362,悦清平,提督,84,绿冻,31
32,361364517,本間心鈴厨,提督,22,绿冻,31
33,435816551,大梦自知,提督,10,绿冻,31
34,523891,桜羽エマ様,提督,42,绿冻,31
35,29552416,我一厢情愿的恋人,提督,15,绿冻,31
36,8396429,airstone42,提督,11,绿冻,30
37,3537111361784788,梦里频得句,提督,10,绿冻,30
38,8097996,明石ito,舰长,168,绿冻,41
39,285693795,星光箱水母,舰长,168,绿冻,41
40,2044760,Stan661,舰长,155,绿冻,41
41,5266758,水布Mizufu,舰长,128,绿冻,40
42,6580838,兰卡兰卡兰兰的卡,舰长,181,绿冻,39
43,13012997,污盘子,舰长,179,绿冻,38
44,108005133,Taco_7,舰长,178,绿冻,37
45,14071856,最后一步,舰长,167,绿冻,36
46,1603612,月ノneet,舰长,153,绿冻,36
47,863500,任任女孩,舰长,170,绿冻,36
48,335998795,自在他化天,舰长,175,绿冻,36
49,4940641,_end1ess,舰长,171,绿冻,36
50,27341319,加库伯_重生冷却中,舰长,172,绿冻,36
51,4041465,风霜已尽惊蛰至,舰长,148,绿冻,36
52,18275149,rrrract,舰长,174,绿冻,36
53,10323817,宇宙人不是外星人,舰长,181,绿冻,35
54,1555138395,风云散丶,舰长,93,绿冻,35
55,5366426,選ばれた奏者,舰长,161,绿冻,35
56,297087,可樂中毒,舰长,136,绿冻,35
57,444186960,中年外卖员阿哔official,舰长,164,绿冻,35
58,68243757,花雨浮华,舰长,179,绿冻,35
59,25103813,ヰ繭月,舰长,147,绿冻,34
60,234387635,害羞小柚子,舰长,163,绿冻,34
61,3493122468219352,超浓厚水蜜桃果汁,舰长,165,绿冻,34
62,34880793,Mylenenenenene,舰长,172,绿冻,34
63,23279442,不良定义,舰长,179,绿冻,34
64,283678245,烟画屏幽,舰长,167,绿冻,34
65,195641492,莓棃普贝当,舰长,145,绿冻,34
66,351035979,_纷若_,舰长,163,绿冻,34
67,4045067,Ricardo洞,舰长,173,绿冻,34
68,628611226,孤独な野良猫,舰长,172,绿冻,33
69,253472118,仿佛有一束追光,舰长,127,绿冻,33
70,11972745,残雨断魂,舰长,168,绿冻,33
71,7108333,理性与感性的结晶体,舰长,132,绿冻,33
72,209374441,知世xf,舰长,164,绿冻,33
73,28611751,不是水果是冰菓,舰长,100,绿冻,33
74,269109657,次の舞台へ,舰长,178,绿冻,33
75,1277473796,灰泽满家的stories,舰长,111,绿冻,33
76,5667363,关心坐骨神经疼,舰长,125,绿冻,33
77,7159516,恩仙仙,舰长,181,绿冻,33
78,177397837,幽云怀煦,舰长,86,绿冻,33
79,398882736,道明寺萌美,舰长,169,绿冻,33
80,6071558,きんなかいほう,舰长,105,绿冻,33
81,3546794277472781,比奇南,舰长,163,绿冻,32
82,521836918,灰泽满轻度依赖,舰长,163,绿冻,32
83,1622037175,晓璟含挚烁,舰长,157,绿冻,32
84,22290994,River-sea,舰长,158,绿冻,32
85,49094907,1oz47,舰长,153,绿冻,32
86,9846384,SekiDawn,舰长,95,绿冻,32
87,431935426,摘星踏雪归,舰长,132,绿冻,32
88,11504337,弥希Mik1,舰长,102,绿冻,32
89,1832560,大小的白帝,舰长,164,绿冻,32
90,189997540,音速の水母,舰长,68,绿冻,32
91,3546682545408719,冰菓ツ,舰长,180,绿冻,32
92,446761374,北冥无鱼也无鲲,舰长,172,绿冻,32
93,249163668,优等nana,舰长,87,绿冻,32
94,141192131,deemp,舰长,113,绿冻,32
95,700643657,南洋怪盗灰泽满,舰长,87,绿冻,32
96,447001521,jioklr,舰长,165,绿冻,32
97,39256719,1114ka,舰长,102,绿冻,32
98,434527265,MorOn1y,舰长,134,绿冻,32
99,19884007,南风入弦丶l,舰长,181,绿冻,31
100,1431527,美國華人唐佳欣,舰长,155,绿冻,31
101,294817063,此间好安眠,舰长,146,绿冻,31
102,38928088,偽物WEIWU,舰长,117,绿冻,31
103,6221157,Isklia宝,舰长,163,绿冻,31
104,768021,はいいろ773,舰长,105,绿冻,31
105,10472761,胡歌我爱你,舰长,102,绿冻,31
106,273457056,弥月家的夏祭拉面,舰长,172,绿冻,31
107,26117826,F常胜,舰长,68,绿冻,31
108,15653509,东东大大,舰长,163,绿冻,31
109,3567390,NullExistence_X,舰长,125,绿冻,31
110,34680760,西太平洋海豹,舰长,134,绿冻,31
111,896687,往枉王旺,舰长,163,绿冻,31
112,306642,刺猬随心配,舰长,113,绿冻,31
113,9553689,哇英梨梨,舰长,179,绿冻,30
114,3258837,月茗绮桦,舰长,150,绿冻,30
115,12700680,Lappland--,舰长,136,绿冻,30
116,336198406,凌徊levy,舰长,153,绿冻,30
117,3561142,无名一世,舰长,178,绿冻,30
118,36768737,叶子Kanako,舰长,74,绿冻,30
119,35891955,高松灯型綠毛龜,舰长,178,绿冻,30
120,3501990,-小良与兔-,舰长,175,绿冻,30
121,175418689,即将氷解的梦,舰长,118,绿冻,30
122,237518089,-灼烯-,舰长,105,绿冻,30
