rank,uid,username,type,accompany,medal_name,medal_level
1,259162605,灰毛艾露猫,提督,166,绿冻,46
2,3546919678773500,灰獺,提督,177,绿冻,45
3,1056997306,異分岐のプリエ,提督,183,绿冻,43
4,954264,禅心皈无意,提督,165,绿冻,43
5,620527230,gorilla3535,提督,168,绿冻,43
6,39184396,继续吹着风,提督,177,绿冻,42
7,2399747,绫辻澪,提督,172,绿冻,41
8,476251017,衣水难尽,提督,166,绿冻,41
9,352883270,米洗鳰原葉,提督,125,绿冻,41
10,485418462,灰泽满家的伊洛本人,提督,112,绿冻,41
11,5266758,水布Mizufu,提督,130,绿冻,40
12,39493583,本命伊利亚,提督,165,绿冻,40
13,13334226,微绫,提督,165,绿冻,40
14,3546983578994744,KOU_KEI,提督,169,绿冻,39
15,5623688,Helikobeter,提督,104,绿冻,39
16,1429196293,匹诺曹317,提督,107,绿冻,38
17,471084,一稞大青菜,提督,172,绿冻,38
18,1002305706,雪音-xy,提督,112,绿冻,38
19,208818750,你治好了也会流口水,提督,127,绿冻,38
20,321224291,区泽马,提督,97,绿冻,38
21,5775091,sue77776,提督,160,绿冻,37
22,6251296,栗帽,提督,64,绿冻,37
23,494629966,aIIblacks,提督,119,绿冻,36
24,916810,Jing11219,提督,35,绿冻,35
25,249486249,larva_中国囚人,提督,70,绿冻,34
26,24785752,Fndryk,提督,89,绿冻,34
27,244453975,大纳言黑翼,提督,116,绿冻,34
28,10158641,柜男爆破猴楼来福,提督,118,绿冻,34
29,1569772,澹台璃沙,提督,64,绿冻,33
30,521223761,芙芙狐狐fuff,提督,64,绿冻,32
31,16934546,yowaai,提督,103,绿冻,32
32,24463362,悦清平,提督,86,绿冻,31
33,435816551,大梦自知,提督,12,绿冻,31
34,361364517,本間心鈴厨,提督,24,绿冻,31
35,523891,桜羽エマ様,提督,44,绿冻,31
36,262924074,星天_Change,提督,3,绿冻,31
37,29552416,我一厢情愿的恋人,提督,17,绿冻,31
38,8396429,airstone42,提督,13,绿冻,30
39,3537111361784788,梦里频得句,提督,12,绿冻,30
40,8097996,明石ito,舰长,170,绿冻,41
41,285693795,星光箱水母,舰长,170,绿冻,41
42,2044760,Stan661,舰长,157,绿冻,41
43,6580838,兰卡兰卡兰兰的卡,舰长,183,绿冻,39
44,13012997,污盘子,舰长,181,绿冻,38
45,228098233,叹虚,舰长,145,绿冻,38
46,108005133,Taco_7,舰长,180,绿冻,37
47,14071856,最后一步,舰长,169,绿冻,36
48,1603612,月ノneet,舰长,155,绿冻,36
49,335998795,自在他化天,舰长,177,绿冻,36
50,863500,任任女孩,舰长,172,绿冻,36
51,4940641,_end1ess,舰长,173,绿冻,36
52,27341319,加库伯_重生冷却中,舰长,174,绿冻,36
53,4041465,风霜已尽惊蛰至,舰长,150,绿冻,36
54,18275149,rrrract,舰长,176,绿冻,36
55,10323817,宇宙人不是外星人,舰长,183,绿冻,35
56,1555138395,风云散丶,舰长,95,绿冻,35
57,5366426,選ばれた奏者,舰长,163,绿冻,35
58,297087,可樂中毒,舰长,138,绿冻,35
59,444186960,中年外卖员阿哔official,舰长,166,绿冻,35
60,68243757,花雨浮华,舰长,181,绿冻,35
61,25103813,ヰ繭月,舰长,149,绿冻,34
62,234387635,害羞小柚子,舰长,165,绿冻,34
63,34880793,Mylenenenenene,舰长,174,绿冻,34
64,3493122468219352,超浓厚水蜜桃果汁,舰长,167,绿冻,34
65,23279442,不良定义,舰长,181,绿冻,34
66,283678245,烟画屏幽,舰长,169,绿冻,34
67,195641492,莓棃普贝当,舰长,147,绿冻,34
68,351035979,_纷若_,舰长,165,绿冻,34
69,4045067,Ricardo洞,舰长,175,绿冻,34
70,628611226,孤独な野良猫,舰长,174,绿冻,33
71,253472118,仿佛有一束追光,舰长,129,绿冻,33
72,11972745,残雨断魂,舰长,170,绿冻,33
73,7108333,理性与感性的结晶体,舰长,134,绿冻,33
74,209374441,知世xf,舰长,166,绿冻,33
75,28611751,不是水果是冰菓,舰长,102,绿冻,33
76,1277473796,灰泽满家的stories,舰长,113,绿冻,33
77,269109657,次の舞台へ,舰长,180,绿冻,33
78,5667363,关心坐骨神经疼,舰长,127,绿冻,33
79,7159516,恩仙仙,舰长,183,绿冻,33
80,177397837,幽云怀煦,舰长,88,绿冻,33
81,398882736,道明寺萌美,舰长,171,绿冻,33
82,6071558,きんなかいほう,舰长,107,绿冻,33
83,3546794277472781,比奇南,舰长,165,绿冻,32
84,1622037175,晓璟含挚烁,舰长,159,绿冻,32
85,521836918,灰泽满轻度依赖,舰长,165,绿冻,32
86,12432912,蒲鹭Pulu_official,舰长,153,绿冻,32
87,22290994,River-sea,舰长,160,绿冻,32
88,49094907,1oz47,舰长,155,绿冻,32
89,9846384,SekiDawn,舰长,97,绿冻,32
90,431935426,摘星踏雪归,舰长,134,绿冻,32
91,11504337,弥希Mik1,舰长,104,绿冻,32
92,1832560,大小的白帝,舰长,166,绿冻,32
93,189997540,音速の水母,舰长,70,绿冻,32
94,249163668,优等nana,舰长,89,绿冻,32
95,446761374,北冥无鱼也无鲲,舰长,174,绿冻,32
96,141192131,deemp,舰长,115,绿冻,32
97,700643657,南洋怪盗灰泽满,舰长,89,绿冻,32
98,447001521,jioklr,舰长,167,绿冻,32
99,39256719,1114ka,舰长,104,绿冻,32
100,434527265,MorOn1y,舰长,136,绿冻,32
101,19884007,南风入弦丶l,舰长,183,绿冻,31
102,294817063,此间好安眠,舰长,148,绿冻,31
103,1431527,美國華人唐佳欣,舰长,157,绿冻,31
104,38928088,偽物WEIWU,舰长,119,绿冻,31
105,6221157,Isklia宝,舰长,165,绿冻,31
106,768021,はいいろ773,舰长,107,绿冻,31
107,10472761,胡歌我爱你,舰长,104,绿冻,31
108,273457056,弥月家的夏祭拉面,舰长,174,绿冻,31
109,26117826,F常胜,舰长,70,绿冻,31
110,15653509,东东大大,舰长,165,绿冻,31
111,3567390,NullExistence_X,舰长,127,绿冻,31
112,34680760,西太平洋海豹,舰长,136,绿冻,31
113,896687,往枉王旺,舰长,165,绿冻,31
114,9553689,哇英梨梨,舰长,181,绿冻,31
