rank,uid,username,type,accompany,medal_name,medal_level
1,259162605,Arichi_,提督,139,绿冻,46
2,3546919678773500,灰獺,提督,150,绿冻,45
3,1056997306,異分岐のプリエ,提督,156,绿冻,43
4,954264,禅心皈无意,提督,138,绿冻,43
5,620527230,gorilla3535,提督,141,绿冻,42
6,39184396,继续吹着风,提督,150,绿冻,41
7,8097996,明石ito,提督,143,绿冻,41
8,2399747,绫辻澪,提督,145,绿冻,41
9,476251017,衣水难尽,提督,139,绿冻,41
10,352883270,灰泽满家的米洗鳰原葉,提督,98,绿冻,41
11,485418462,灰泽满家的伊洛本人,提督,85,绿冻,41
12,5266758,水布Mizufu,提督,103,绿冻,40
13,39493583,本命伊利亚,提督,138,绿冻,39
14,13334226,微绫,提督,138,绿冻,39
15,5623688,Helikobeter,提督,77,绿冻,39
16,1429196293,匹诺曹317,提督,80,绿冻,38
17,228098233,叹虚,提督,118,绿冻,38
18,1002305706,雪音-xy,提督,85,绿冻,38
19,208818750,你治好了也会流口水,提督,100,绿冻,38
20,471084,一稞大青菜,提督,145,绿冻,37
21,321224291,区泽马,提督,70,绿冻,37
22,6251296,栗帽,提督,37,绿冻,36
23,5775091,sue77776,提督,133,绿冻,36
24,27341319,加库伯_重生冷却中,提督,147,绿冻,36
25,494629966,aIIblacks,提督,92,绿冻,35
26,916810,Jing11219,提督,8,绿冻,35
27,249486249,larva_中国囚人,提督,43,绿冻,33
28,189997540,音速の水母,提督,43,绿冻,31
29,40699233,闲着没事造点什么,提督,37,绿冻,31
30,285693795,星光箱水母,舰长,143,绿冻,41
31,2044760,Stan661,舰长,130,绿冻,41
32,6580838,兰卡兰卡兰兰的卡,舰长,156,绿冻,39
33,3546983578994744,KOU_KEI,舰长,142,绿冻,38
34,13012997,灰泽满家的污盘子,舰长,154,绿冻,38
35,108005133,Taco_7,舰长,153,绿冻,37
36,14071856,最后一步,舰长,142,绿冻,36
37,1603612,月ノneet,舰长,128,绿冻,36
38,4041465,风霜已尽惊蛰至,舰长,123,绿冻,36
39,4940641,endle_ss,舰长,146,绿冻,36
40,863500,任任女孩,舰长,145,绿冻,36
41,335998795,自在他化天,舰长,150,绿冻,36
42,18275149,rrrract,舰长,149,绿冻,35
43,10323817,宇宙人不是外星人,舰长,156,绿冻,35
44,1555138395,风云散丶,舰长,68,绿冻,35
45,297087,可樂中毒,舰长,111,绿冻,35
46,68243757,花雨浮华,舰长,154,绿冻,35
47,5366426,選ばれた奏者,舰长,136,绿冻,35
48,444186960,中年外卖员阿哔official,舰长,139,绿冻,34
49,25103813,ヰ繭月,舰长,122,绿冻,34
50,234387635,害羞小柚子,舰长,138,绿冻,34
51,23279442,不良定义,舰长,154,绿冻,34
52,283678245,烟画屏幽,舰长,142,绿冻,34
53,34880793,Mylenenenenene,舰长,150,绿冻,34
54,3493122468219352,超浓厚水蜜桃果汁,舰长,140,绿冻,34
55,195641492,苺棃普贝当,舰长,121,绿冻,34
56,351035979,_纷若_,舰长,138,绿冻,33
57,3461581952256234,三陈小祥-xxx,舰长,147,绿冻,33
58,4045067,Ricardo洞,舰长,149,绿冻,33
59,253472118,仿佛有一束追光,舰长,102,绿冻,33
60,628611226,孤独な野良猫,舰长,147,绿冻,33
61,7108333,理性与感性的结晶体,舰长,107,绿冻,33
62,329002509,野生闪光七星,舰长,145,绿冻,33
63,269109657,次の舞台へ,舰长,153,绿冻,33
64,7159516,恩仙仙,舰长,156,绿冻,33
65,11972745,残雨断魂,舰长,143,绿冻,33
66,209374441,知世xf,舰长,139,绿冻,33
67,5667363,关心坐骨神经疼,舰长,100,绿冻,33
68,28611751,不是水果是冰菓,舰长,75,绿冻,33
69,1277473796,灰泽满家的stories,舰长,86,绿冻,33
70,398882736,道明寺萌美,舰长,144,绿冻,33
71,1622037175,晓璟含挚烁,舰长,132,绿冻,32
72,6071558,きんなかいほう,舰长,80,绿冻,32
73,521836918,灰泽满轻度依赖,舰长,138,绿冻,32
74,3546794277472781,比奇南,舰长,138,绿冻,32
75,431935426,摘星踏雪归,舰长,107,绿冻,32
76,49094907,1oz47,舰长,128,绿冻,32
77,3546682545408719,冰菓ツ,舰长,155,绿冻,32
78,1832560,大小的白帝,舰长,139,绿冻,32
79,177397837,幽云怀煦,舰长,61,绿冻,32
80,22290994,River-sea,舰长,133,绿冻,32
81,430929029,风欲渐起微,舰长,89,绿冻,32
82,141192131,deemp,舰长,88,绿冻,32
83,249163668,优等nana,舰长,62,绿冻,32
84,446761374,北冥无鱼也无鲲,舰长,147,绿冻,32
85,434527265,MorOn1y,舰长,109,绿冻,32
86,11504337,弥希Mik1,舰长,78,绿冻,32
