rank,uid,username,type,accompany,medal_name,medal_level
1,259162605,Arichi_,提督,142,绿冻,46
2,3546919678773500,灰獺,提督,153,绿冻,45
3,1056997306,異分岐のプリエ,提督,159,绿冻,43
4,954264,禅心皈无意,提督,141,绿冻,43
5,620527230,gorilla3535,提督,144,绿冻,42
6,39184396,继续吹着风,提督,153,绿冻,41
7,8097996,明石ito,提督,146,绿冻,41
8,2399747,绫辻澪,提督,148,绿冻,41
9,476251017,衣水难尽,提督,142,绿冻,41
10,352883270,灰泽满家的米洗鳰原葉,提督,101,绿冻,41
11,485418462,灰泽满家的伊洛本人,提督,88,绿冻,41
12,5266758,水布Mizufu,提督,106,绿冻,40
13,39493583,本命伊利亚,提督,141,绿冻,39
14,13334226,微绫,提督,141,绿冻,39
15,5623688,Helikobeter,提督,80,绿冻,39
16,1429196293,匹诺曹317,提督,83,绿冻,38
17,228098233,叹虚,提督,121,绿冻,38
18,1002305706,雪音-xy,提督,88,绿冻,38
19,208818750,你治好了也会流口水,提督,103,绿冻,38
20,471084,一稞大青菜,提督,148,绿冻,37
21,321224291,区泽马,提督,73,绿冻,37
22,5775091,sue77776,提督,136,绿冻,37
23,6251296,栗帽,提督,40,绿冻,36
24,27341319,加库伯_重生冷却中,提督,150,绿冻,36
25,494629966,aIIblacks,提督,95,绿冻,35
26,916810,Jing11219,提督,11,绿冻,35
27,244453975,大纳言黑翼,提督,92,绿冻,33
28,249486249,larva_中国囚人,提督,46,绿冻,33
29,189997540,音速の水母,提督,46,绿冻,32
30,40699233,闲着没事造点什么,提督,40,绿冻,31
31,285693795,星光箱水母,舰长,146,绿冻,41
32,2044760,Stan661,舰长,133,绿冻,41
33,6580838,兰卡兰卡兰兰的卡,舰长,159,绿冻,39
34,3546983578994744,KOU_KEI,舰长,145,绿冻,38
35,13012997,灰泽满家的污盘子,舰长,157,绿冻,38
36,108005133,Taco_7,舰长,156,绿冻,37
37,14071856,最后一步,舰长,145,绿冻,36
38,1603612,月ノneet,舰长,131,绿冻,36
39,863500,任任女孩,舰长,148,绿冻,36
40,4041465,风霜已尽惊蛰至,舰长,126,绿冻,36
41,4940641,endle_ss,舰长,149,绿冻,36
42,335998795,自在他化天,舰长,153,绿冻,36
43,18275149,rrrract,舰长,152,绿冻,35
44,10323817,宇宙人不是外星人,舰长,159,绿冻,35
45,1555138395,风云散丶,舰长,71,绿冻,35
46,297087,可樂中毒,舰长,114,绿冻,35
47,5366426,選ばれた奏者,舰长,139,绿冻,35
48,68243757,花雨浮华,舰长,157,绿冻,35
49,444186960,中年外卖员阿哔official,舰长,142,绿冻,34
50,25103813,ヰ繭月,舰长,125,绿冻,34
51,234387635,害羞小柚子,舰长,141,绿冻,34
52,195641492,苺棃普贝当,舰长,123,绿冻,34
53,23279442,不良定义,舰长,157,绿冻,34
54,283678245,烟画屏幽,舰长,145,绿冻,34
55,3493122468219352,超浓厚水蜜桃果汁,舰长,143,绿冻,34
56,351035979,_纷若_,舰长,141,绿冻,33
57,3461581952256234,三陈小祥-xxx,舰长,150,绿冻,33
58,253472118,仿佛有一束追光,舰长,105,绿冻,33
59,628611226,孤独な野良猫,舰长,150,绿冻,33
60,329002509,野生闪光七星,舰长,148,绿冻,33
61,7108333,理性与感性的结晶体,舰长,110,绿冻,33
62,269109657,次の舞台へ,舰长,156,绿冻,33
63,11972745,残雨断魂,舰长,146,绿冻,33
64,7159516,恩仙仙,舰长,159,绿冻,33
