rank,uid,username,type,accompany,medal_name,medal_level
1,3546919678773500,灰獭家的局外人,提督,11,绿冻,41
2,6580838,兰卡兰卡兰兰的卡,提督,17,绿冻,35
3,14374,戏言分子,提督,15,绿冻,34
4,39184396,继续吹着风,提督,11,绿冻,31
5,13012997,一只污盘子,提督,15,绿冻,30
6,3493262794950752,ー海豹ー,提督,15,绿冻,30
7,1056997306,異分岐のプリエ,舰长,17,绿冻,30
8,108005133,Taco_7,舰长,14,绿冻,30
9,1333226786,淬鱼Lemon,舰长,15,绿冻,30
10,293097916,松花渔,舰长,14,绿冻,28
11,3546638930938690,单推人O_o,舰长,14,绿冻,28
12,335998795,自在他化天,舰长,11,绿冻,28
13,683573,日日夜夜__,舰长,14,绿冻,28
14,18275149,rrrract,舰长,10,绿冻,27
15,68243757,花雨浮华,舰长,15,绿冻,27
16,224768668,海胆饭蘸芥末,舰长,15,绿冻,26
17,189065157,颢梦,舰长,10,绿冻,26
18,7159516,恩仙仙,舰长,17,绿冻,26
19,7022022,雨森大夜,舰长,14,绿冻,25
20,11283433,業風,舰长,10,绿冻,25
21,167848076,灰泽满家的芒硝,舰长,14,绿冻,25
22,628996143,オフライン,舰长,14,绿冻,25
23,286942952,长九_,舰长,10,绿冻,25
24,329002509,野生闪光七星,舰长,6,绿冻,25
25,269109657,次の舞台へ,舰长,14,绿冻,25
26,19884007,南风入弦丶l,舰长,17,绿冻,25
27,23279442,不良定义,舰长,15,绿冻,24
28,11372295,草薙龙辉,舰长,10,绿冻,24
29,19904575,Snow_QB,舰长,10,绿冻,24
30,39055616,斑鳩ルカ,舰长,15,绿冻,24
31,628611226,满满圭圭和好吧,舰长,8,绿冻,24
32,249078859,雨谷小雨__,舰长,10,绿冻,24
33,255474911,hquaz,舰长,8,绿冻,24
34,1465122,bilibili账号,舰长,13,绿冻,24
35,494962154,鏡中觀月,舰长,10,绿冻,24
36,3493086111992667,空想熵,舰长,14,绿冻,24
37,3461581952256234,三陈小祥-xxx,舰长,15,绿冻,24
38,4045067,Ricardo洞,舰长,11,绿冻,24
39,12894843,kyeremalprime,舰长,10,绿冻,24
40,8097996,明石ito,舰长,4,绿冻,24
41,3542675,鸢一千代纸,舰长,10,绿冻,24
42,27341319,加库伯,舰长,8,绿冻,24
43,589981496,Simonidean,舰长,10,绿冻,24
44,381978184,莳花雫依旧,舰长,10,绿冻,24
45,1187816424,晚睡还得早起,舰长,10,绿冻,24
46,1673559,KorokkeSUI-3-,舰长,10,绿冻,24
47,38739372,_渚风,舰长,17,绿冻,24
48,1598847376,铁铁__,舰长,10,绿冻,23
49,41318811,月觴,舰长,10,绿冻,23
50,593017906,灰色懒狗不播就l,舰长,10,绿冻,23
51,12432912,蒲鹭Pulu_official,舰长,15,绿冻,23
52,273457056,夏祭拉面,舰长,8,绿冻,23
53,316426354,汐见萤妈妈,舰长,10,绿冻,23
54,13517355,凉秋21,舰长,10,绿冻,23
55,31271170,一般路过v友,舰长,10,绿冻,23
