rank,uid,username,type,accompany,medal_name,medal_level
1,3546919678773500,灰獭家的局外人,提督,26,绿冻,42
2,6580838,兰卡兰卡兰兰的卡,提督,32,绿冻,35
3,14071856,最后一步,提督,18,绿冻,34
4,39184396,继续吹着风,提督,26,绿冻,34
5,14374,戏言分子,提督,30,绿冻,34
6,1056997306,異分岐のプリエ,提督,32,绿冻,33
7,108005133,Taco_7,提督,29,绿冻,33
8,3546638930938690,灰泽满Hazel单推人O_o,提督,29,绿冻,33
9,620527230,gorilla3535,提督,17,绿冻,33
10,3546983578994744,KOU_KEI,提督,18,绿冻,33
11,285693795,帆布Equinox,提督,19,绿冻,32
12,68243757,花雨浮华,提督,30,绿冻,32
13,8097996,明石ito,提督,19,绿冻,31
14,23279442,不良定义,提督,30,绿冻,31
15,27341319,加库伯,提督,23,绿冻,31
16,39493583,本命伊利亚,提督,14,绿冻,31
17,13334226,微绫,提督,14,绿冻,31
18,2399747,绫辻澪,提督,21,绿冻,31
19,471084,一稞大青菜,提督,21,绿冻,31
20,259162605,Arichi_,提督,15,绿冻,31
21,10323817,宇宙人不是外星人,提督,32,绿冻,31
22,12432912,蒲鹭Pulu_official,提督,30,绿冻,31
23,13012997,灰泽满家的污盘子,提督,30,绿冻,31
24,351035979,_纷若_,提督,14,绿冻,30
25,1293975,危险近距离,提督,4,绿冻,30
26,2044760,Stan661,提督,8,绿冻,30
27,1603612,月ノneet,提督,8,绿冻,30
28,5775091,sue77776,提督,9,绿冻,30
29,3493262794950752,ー海豹ー,提督,30,绿冻,30
30,335998795,自在他化天,舰长,26,绿冻,31
31,1333226786,淬鱼Lemon,舰长,30,绿冻,30
32,18275149,rrrract,舰长,25,绿冻,29
33,293097916,松花渔,舰长,29,绿冻,29
34,476251017,衣水难尽,舰长,15,绿冻,28
35,329002509,野生闪光七星,舰长,21,绿冻,28
36,683573,日日夜夜__,舰长,29,绿冻,28
37,954264,禅心皈无意,舰长,14,绿冻,28
38,255474911,hquaz,舰长,23,绿冻,27
39,19884007,南风入弦丶l,舰长,32,绿冻,27
40,224768668,海胆饭蘸芥末,舰长,30,绿冻,27
41,167848076,灰泽满家的芒硝,舰长,29,绿冻,27
42,22809120,yaji0614,舰长,16,绿冻,27
43,630236870,三只大白鸭,舰长,21,绿冻,27
44,4045067,Ricardo洞,舰长,26,绿冻,27
45,189065157,颢梦,舰长,25,绿冻,26
46,88013991,冬子冬优子,舰长,18,绿冻,26
47,444186960,中年外卖员阿哔official,舰长,18,绿冻,26
48,269109657,次の舞台へ,舰长,29,绿冻,26
49,5366426,選ばれた奏者,舰长,14,绿冻,26
50,7159516,恩仙仙,舰长,32,绿冻,26
51,286942952,长九_,舰长,25,绿冻,26
52,628611226,猫猫狗狗和好吧,舰长,23,绿冻,26
53,521836918,灰泽满轻度依赖,舰长,14,绿冻,26
54,628996143,オフライン,舰长,29,绿冻,26
55,3461581952256234,三陈小祥-xxx,舰长,30,绿冻,26
56,11283433,業風,舰长,25,绿冻,25
57,7022022,雨森大夜,舰长,29,绿冻,25
58,237845732,gigigigibeibei,舰长,14,绿冻,25
59,1687930947,笑狮弹剑,舰长,23,绿冻,25
