rank,uid,username,type,accompany,medal_name,medal_level
1,3546919678773500,灰獭家的局外人,提督,61,绿冻,42
2,259162605,Arichi_,提督,50,绿冻,42
3,620527230,gorilla3535,提督,52,绿冻,40
4,1056997306,異分岐のプリエ,提督,67,绿冻,39
5,954264,禅心皈无意,提督,49,绿冻,39
6,39184396,继续吹着风,提督,61,绿冻,39
7,285693795,帆布marine,提督,54,绿冻,37
8,108005133,Taco_7,提督,64,绿冻,37
9,39493583,本命伊利亚,提督,49,绿冻,37
10,5266758,若水睦叶布,提督,14,绿冻,36
11,88982473,羊驼457,提督,20,绿冻,35
12,8097996,明石ito,提督,54,绿冻,35
13,13334226,微绫,提督,49,绿冻,35
14,14071856,最后一步,提督,53,绿冻,35
15,5775091,sue77776,提督,44,绿冻,34
16,4940641,endle_ss,提督,57,绿冻,34
17,27341319,加库伯,提督,58,绿冻,34
18,19830486,我本灾星,提督,9,绿冻,34
19,909422,阳光开朗树袋熊,提督,2,绿冻,33
20,351035979,_纷若_,提督,49,绿冻,33
21,3546591889722338,Alexhan---,提督,18,绿冻,31
22,6580838,兰卡兰卡兰兰的卡,舰长,67,绿冻,35
23,3546983578994744,KOU_KEI,舰长,53,绿冻,35
24,476251017,衣水难尽,舰长,50,绿冻,35
25,13012997,灰泽满家的污盘子,舰长,65,绿冻,34
26,14374,戏言分子,舰长,65,绿冻,34
27,2044760,Stan661,舰长,41,绿冻,34
28,3546638930938690,灰泽满Hazel单推人O_o,舰长,64,绿冻,34
29,68243757,花雨浮华,舰长,65,绿冻,33
30,335998795,自在他化天,舰长,61,绿冻,33
31,18275149,rrrract,舰长,60,绿冻,33
32,297087,可樂中毒,舰长,22,绿冻,33
33,10323817,宇宙人不是外星人,舰长,67,绿冻,33
34,2399747,绫辻澪,舰长,56,绿冻,33
35,23279442,不良定义,舰长,65,绿冻,32
36,4041465,风霜已尽惊蛰至,舰长,34,绿冻,32
37,255474911,hquaz,舰长,58,绿冻,32
38,444186960,中年外卖员阿哔official,舰长,50,绿冻,32
39,471084,一稞大青菜,舰长,56,绿冻,32
40,12432912,蒲鹭Pulu_official,舰长,65,绿冻,32
41,1603612,月ノneet,舰长,39,绿冻,31
42,7108333,理性与感性的结晶体,舰长,18,绿冻,31
43,628611226,猫猫狗狗和好吧,舰长,58,绿冻,31
44,269109657,次の舞台へ,舰长,64,绿冻,31
45,5366426,選ばれた奏者,舰长,47,绿冻,31
46,863500,任任女孩,舰长,56,绿冻,30
47,11972745,残雨断魂,舰长,54,绿冻,30
48,630236870,三只大白鸭,舰长,56,绿冻,30
49,234387635,害羞小柚子,舰长,49,绿冻,30
50,329002509,野生闪光七星,舰长,56,绿冻,30
51,7159516,恩仙仙,舰长,67,绿冻,30
52,3461581952256234,三陈小祥-xxx,舰长,65,绿冻,30
53,1333226786,淬鱼Lemon,舰长,65,绿冻,30
54,521836918,灰泽满轻度依赖,舰长,49,绿冻,30
55,4045067,Ricardo洞,舰长,60,绿冻,30
56,3546980370352517,山雨常数,舰长,61,绿冻,30
57,3493122468219352,超浓厚水蜜桃果汁,舰长,51,绿冻,30
58,3546794277472781,比奇南,舰长,49,绿冻,30
59,19884007,南风入弦丶l,舰长,67,绿冻,30
60,49094907,1oz47,舰长,39,绿冻,30
61,35891955,高松灯型綠毛龜,舰长,64,绿冻,29
62,195641492,忘利普贝当,舰长,32,绿冻,29
63,12511824,啊torias,舰长,41,绿冻,29
64,1687930947,笑狮弹剑,舰长,58,绿冻,29
65,446761374,北冥无鱼也无鲲,舰长,58,绿冻,29
66,1832560,大小的白帝,舰长,50,绿冻,29
67,3561142,无名一世,舰长,64,绿冻,29
68,283678245,烟画屏幽,舰长,54,绿冻,29
69,5013586,满满冻冻和好吧,舰长,61,绿冻,29
70,6221157,Isklia宝,舰长,49,绿冻,29
71,294817063,此间好安眠,舰长,32,绿冻,29
72,228098233,叹虚,舰长,29,绿冻,29
73,3546682545408719,冰菓ツ,舰长,66,绿冻,29
74,9553689,哇英梨梨,舰长,65,绿冻,28
75,237845732,gigigigibeibei,舰长,49,绿冻,28
76,1622037175,晓璟含挚烁,舰长,43,绿冻,28
77,3501990,-小良与兔-,舰长,61,绿冻,28
78,273457056,弥月家的夏祭拉面,舰长,58,绿冻,28
79,30351721,grey1224,舰长,32,绿冻,28
80,19597768,本間ka_已黑化,舰长,39,绿冻,28
81,1846004893,葬送的皮皮鲁,舰长,11,绿冻,28
82,453572565,全職彌人-andy878797,舰长,53,绿冻,28
83,209374441,知世xf,舰长,50,绿冻,28
84,25103813,ヰ繭月,舰长,33,绿冻,28
85,2078109197,小满今天穿类库了吗,舰长,32,绿冻,28
86,22290994,River-sea,舰长,44,绿冻,28
87,16996587,Akiiraめ,舰长,48,绿冻,28
88,388266799,liuziya,舰长,20,绿冻,28
89,84519881,bigassy,舰长,36,绿冻,27
90,39055616,斑鳩ルカ,舰长,65,绿冻,27
91,31271170,一般路过v友,舰长,60,绿冻,27
92,496205090,宇宙船800,舰长,10,绿冻,27
93,22809120,yaji0614,舰长,51,绿冻,27
94,447001521,jioklr,舰长,51,绿冻,27
95,398882736,道明寺萌美,舰长,56,绿冻,27
96,471005865,二宝的逻辑猫,舰长,49,绿冻,27
97,352883270,米洗鳰原葉,舰长,9,绿冻,27
98,2394685,六房奏,舰长,4,绿冻,27
99,4897,宫古芳香,舰长,49,绿冻,27
100,85581578,丿紫灬龙,舰长,51,绿冻,27
101,434527265,MorOn1y,舰长,20,绿冻,27
102,336198406,凌徊levy,舰长,39,绿冻,27
103,341184923,濑名爱理的小红袄,舰长,64,绿冻,27
104,208818750,你治好了也会流口水,舰长,11,绿冻,26
105,253472118,仿佛有一束追光,舰长,13,绿冻,26
106,34680760,西太平洋海豹,舰长,20,绿冻,26
107,437996436,氷織_,舰长,7,绿冻,26
108,1431527,美國華人唐佳欣,舰长,41,绿冻,26
109,3546755501132182,冬季夹心巧克力,舰长,41,绿冻,26
110,1598847376,铁铁__,舰长,60,绿冻,26
111,13475303,米汀的小笼包,舰长,67,绿冻,26
112,290349893,全薯记,舰长,9,绿冻,26
113,494962154,鏡中觀月,舰长,60,绿冻,26
114,2109806882,明月清晖夜,舰长,57,绿冻,26
115,141192131,deemp,舰长,4,绿冻,26
116,15672465,灰泽满从小就是好女孩,舰长,9,绿冻,26
117,15653509,东东大大,舰长,49,绿冻,26
118,234885301,d小调恰空,舰长,10,绿冻,26
119,4568620,天敌炉石,舰长,51,绿冻,26
120,3258837,月茗绮桦,舰长,36,绿冻,26
121,3706934836333286,冰上lvy,舰长,31,绿冻,26
122,34351061,characteristic-,舰长,15,绿冻,26
123,398964,四季的诗篇,舰长,49,绿冻,26
124,239961567,鎏柒兮今知,舰长,31,绿冻,26
125,1120075744,水星旅游,舰长,51,绿冻,26
126,3493274950044522,抹茶奥栗奥薄脆,舰长,49,绿冻,25
127,384616248,毛毛毛毛线裤,舰长,30,绿冻,25
128,40934967,海的曙光,舰长,9,绿冻,25
129,21756232,被灰女妖脑控了,舰长,54,绿冻,25
