rank,uid,username,type,accompany,medal_name,medal_level
1,3546919678773500,灰獭家的局外人,提督,62,绿冻,42
2,259162605,Arichi_,提督,51,绿冻,42
3,620527230,gorilla3535,提督,53,绿冻,40
4,1056997306,異分岐のプリエ,提督,68,绿冻,39
5,954264,禅心皈无意,提督,50,绿冻,39
6,39184396,继续吹着风,提督,62,绿冻,39
7,285693795,清纯小绿冻,提督,55,绿冻,37
8,108005133,Taco_7,提督,65,绿冻,37
9,39493583,本命伊利亚,提督,50,绿冻,37
10,5266758,若水睦叶布,提督,15,绿冻,36
11,88982473,羊驼457,提督,21,绿冻,35
12,8097996,明石ito,提督,55,绿冻,35
13,13334226,微绫,提督,50,绿冻,35
14,14071856,最后一步,提督,54,绿冻,35
15,5775091,sue77776,提督,45,绿冻,34
16,4940641,endle_ss,提督,58,绿冻,34
17,27341319,加库伯,提督,59,绿冻,34
18,19830486,我本灾星,提督,10,绿冻,34
19,909422,阳光开朗树袋熊,提督,3,绿冻,33
20,351035979,_纷若_,提督,50,绿冻,33
21,3546591889722338,Alexhan---,提督,19,绿冻,31
22,6580838,兰卡兰卡兰兰的卡,舰长,68,绿冻,35
23,3546983578994744,KOU_KEI,舰长,54,绿冻,35
24,476251017,衣水难尽,舰长,51,绿冻,35
25,13012997,灰泽满家的污盘子,舰长,66,绿冻,34
26,14374,戏言分子,舰长,66,绿冻,34
27,2044760,Stan661,舰长,42,绿冻,34
28,3546638930938690,灰泽满Hazel单推人O_o,舰长,65,绿冻,34
29,68243757,花雨浮华,舰长,66,绿冻,33
30,335998795,自在他化天,舰长,62,绿冻,33
31,18275149,rrrract,舰长,61,绿冻,33
32,297087,可樂中毒,舰长,23,绿冻,33
33,10323817,宇宙人不是外星人,舰长,68,绿冻,33
34,2399747,绫辻澪,舰长,57,绿冻,33
35,23279442,不良定义,舰长,66,绿冻,32
36,4041465,风霜已尽惊蛰至,舰长,35,绿冻,32
37,255474911,hquaz,舰长,59,绿冻,32
38,444186960,中年外卖员阿哔official,舰长,51,绿冻,32
39,471084,一稞大青菜,舰长,57,绿冻,32
40,12432912,蒲鹭Pulu_official,舰长,66,绿冻,32
41,1603612,月ノneet,舰长,40,绿冻,31
42,7108333,理性与感性的结晶体,舰长,19,绿冻,31
43,628611226,猫猫狗狗和好吧,舰长,59,绿冻,31
44,4045067,Ricardo洞,舰长,61,绿冻,31
45,269109657,次の舞台へ,舰长,65,绿冻,31
46,5366426,選ばれた奏者,舰长,48,绿冻,31
47,863500,任任女孩,舰长,57,绿冻,30
48,11972745,残雨断魂,舰长,55,绿冻,30
49,234387635,害羞小柚子,舰长,50,绿冻,30
50,630236870,三只大白鸭,舰长,57,绿冻,30
51,329002509,野生闪光七星,舰长,57,绿冻,30
52,7159516,恩仙仙,舰长,68,绿冻,30
53,3461581952256234,三陈小祥-xxx,舰长,66,绿冻,30
54,1333226786,淬鱼Lemon,舰长,66,绿冻,30
55,34880793,Mylenenenene,舰长,62,绿冻,30
56,521836918,灰泽满轻度依赖,舰长,50,绿冻,30
57,3546980370352517,山雨常数,舰长,62,绿冻,30
58,3493122468219352,超浓厚水蜜桃果汁,舰长,52,绿冻,30
59,3546794277472781,比奇南,舰长,50,绿冻,30
60,19884007,南风入弦丶l,舰长,68,绿冻,30
61,49094907,1oz47,舰长,40,绿冻,30
62,195641492,忘利普贝当,舰长,33,绿冻,29
63,35891955,高松灯型綠毛龜,舰长,65,绿冻,29
64,12511824,啊torias,舰长,42,绿冻,29
65,1687930947,笑狮弹剑,舰长,59,绿冻,29
66,446761374,北冥无鱼也无鲲,舰长,59,绿冻,29
67,1832560,大小的白帝,舰长,51,绿冻,29
68,31271170,一般路过v友,舰长,61,绿冻,29
69,3561142,无名一世,舰长,65,绿冻,29
70,6221157,Isklia宝,舰长,50,绿冻,29
71,283678245,烟画屏幽,舰长,55,绿冻,29
72,5013586,满满冻冻和好吧,舰长,62,绿冻,29
73,294817063,此间好安眠,舰长,33,绿冻,29
74,228098233,叹虚,舰长,30,绿冻,29
75,3546682545408719,冰菓ツ,舰长,67,绿冻,29
76,1622037175,晓璟含挚烁,舰长,44,绿冻,28
77,9553689,哇英梨梨,舰长,66,绿冻,28
78,237845732,gigigigibeibei,舰长,50,绿冻,28
79,3501990,-小良与兔-,舰长,62,绿冻,28
80,273457056,弥月家的夏祭拉面,舰长,59,绿冻,28
81,30351721,grey1224,舰长,33,绿冻,28
82,19597768,本間ka_已黑化,舰长,40,绿冻,28
83,209374441,知世xf,舰长,51,绿冻,28
84,1846004893,葬送的皮皮鲁,舰长,12,绿冻,28
85,25103813,ヰ繭月,舰长,34,绿冻,28
86,453572565,全職彌人-andy878797,舰长,54,绿冻,28
87,2078109197,小满今天穿类库了吗,舰长,33,绿冻,28
88,22290994,River-sea,舰长,45,绿冻,28
89,16996587,Akiiraめ,舰长,49,绿冻,28
90,388266799,liuziya,舰长,21,绿冻,28
91,84519881,bigassy,舰长,37,绿冻,27
92,39055616,斑鳩ルカ,舰长,66,绿冻,27
93,447001521,jioklr,舰长,52,绿冻,27
94,496205090,宇宙船800,舰长,11,绿冻,27
95,22809120,yaji0614,舰长,52,绿冻,27
96,398882736,道明寺萌美,舰长,57,绿冻,27
97,471005865,二宝的逻辑猫,舰长,50,绿冻,27
98,352883270,米洗鳰原葉,舰长,10,绿冻,27
99,4897,宫古芳香,舰长,50,绿冻,27
100,2394685,六房奏,舰长,5,绿冻,27
101,13517355,凉秋21,舰长,61,绿冻,27
102,85581578,丿紫灬龙,舰长,52,绿冻,27
103,434527265,MorOn1y,舰长,21,绿冻,27
104,336198406,凌徊levy,舰长,40,绿冻,27
105,208818750,你治好了也会流口水,舰长,12,绿冻,27
106,341184923,濑名爱理的小红袄,舰长,65,绿冻,27
107,253472118,仿佛有一束追光,舰长,14,绿冻,26
108,34680760,西太平洋海豹,舰长,21,绿冻,26
109,437996436,氷織_,舰长,8,绿冻,26
110,7175286,Hominidae_,舰长,61,绿冻,26
111,1431527,美國華人唐佳欣,舰长,42,绿冻,26
112,3546755501132182,冬季夹心巧克力,舰长,42,绿冻,26
113,1598847376,铁铁__,舰长,61,绿冻,26
114,13475303,米汀的小笼包,舰长,68,绿冻,26
115,290349893,全薯记,舰长,10,绿冻,26
116,494962154,鏡中觀月,舰长,61,绿冻,26
117,141192131,deemp,舰长,5,绿冻,26
118,234885301,d小调恰空,舰长,11,绿冻,26
119,2109806882,明月清晖夜,舰长,58,绿冻,26
120,15672465,灰泽满从小就是好女孩,舰长,10,绿冻,26
121,15653509,东东大大,舰长,50,绿冻,26
122,4568620,天敌炉石,舰长,52,绿冻,26
123,3258837,月茗绮桦,舰长,37,绿冻,26
124,3706934836333286,冰上lvy,舰长,32,绿冻,26
125,21756232,被灰女妖脑控了,舰长,55,绿冻,26
126,40934967,海的曙光,舰长,10,绿冻,26
127,34351061,characteristic-,舰长,16,绿冻,26
128,398964,四季的诗篇,舰长,50,绿冻,26
129,239961567,鎏柒兮今知,舰长,32,绿冻,26
130,1120075744,水星旅游,舰长,52,绿冻,26
131,35557702,-给快乐续杯-,舰长,10,绿冻,26
132,3493274950044522,抹茶奥栗奥薄脆,舰长,50,绿冻,25
133,384616248,毛毛毛毛线裤,舰长,31,绿冻,25
134,21964952,潘多拉的手记,舰长,37,绿冻,25
135,72916891,不关卡比的事,舰长,40,绿冻,25
136,595680892,找路中,舰长,8,绿冻,25
137,19218934,回忆-Channel,舰长,9,绿冻,25
138,896687,往枉王旺,舰长,50,绿冻,25
139,443066653,毛线毛裤qaq,舰长,31,绿冻,25
140,32951272,天无无极限,舰长,10,绿冻,25
141,3542675,鸢一千代纸,舰长,61,绿冻,25
142,18067697,灰泽满家的小青砖,舰长,57,绿冻,25
143,503742062,天邊雨,舰长,40,绿冻,25
144,291228977,Ruu777,舰长,38,绿冻,25
145,40294422,你在想PeachZi,舰长,28,绿冻,25
146,137700370,黄鱼属嘉心鼠条,舰长,8,绿冻,25
147,1992400,刚大侠,舰长,50,绿冻,25
148,403372435,紫炎Yukari_En,舰长,41,绿冻,25
149,454068981,再拿一只fufu,舰长,18,绿冻,25
150,15190952,None_so_Vile,舰长,25,绿冻,25
151,381978184,莳花雫依旧,舰长,61,绿冻,25
152,16843406,係酱不知道说什么好呢,舰长,12,绿冻,25
153,13735158,奶P之怒,舰长,59,绿冻,25
154,13914405,爱德华也是华,舰长,10,绿冻,25
155,584655878,StoRyteL1er,舰长,50,绿冻,25
156,86197500,文学少女灰泽满,舰长,5,绿冻,25
157,38739372,_渚风,舰长,52,绿冻,25
158,25009047,神奇安娜,舰长,50,绿冻,25
159,1187816424,晚睡还得早起,舰长,61,绿冻,25
160,212553,星見ユギ,舰长,21,绿冻,25
161,3567390,NullExistence_X,舰长,12,绿冻,25
162,26117826,F常胜,舰长,10,绿冻,25
163,346094292,普通友人z,舰长,5,绿冻,25
164,13299048,-据亿锡纸-,舰长,11,绿冻,25
165,7986608,逸国兴徐逸王,舰长,21,绿冻,25
166,316426354,汐见萤妈妈,舰长,61,绿冻,25
167,83534031,SparkingHy,舰长,10,绿冻,25
168,10158641,call1爆破猴楼来福,舰长,3,绿冻,25
169,8359,赫のシャドール,舰长,58,绿冻,25
170,3082389,夏不为例吧,舰长,12,绿冻,25
171,8136225,海绵宝宝奈亚儿,舰长,3,绿冻,25
172,32234277,半瓶道人,舰长,45,绿冻,25
173,493383454,提尔之手Austin,舰长,52,绿冻,25
174,98726067,musa-o,舰长,18,绿冻,24
175,209559923,回归性原理_,舰长,13,绿冻,24
176,329889421,NEED-SLEEP,舰长,11,绿冻,24
177,175418689,即将氷解的梦,舰长,5,绿冻,24
178,172452174,打字先锋QAQ,舰长,3,绿冻,24
179,516330464,小奈Reincarnation,舰长,3,绿冻,24
180,415449976,Tomoyo丶ts,舰长,10,绿冻,24
181,6994410,利记猫猫头,舰长,12,绿冻,24
182,12196786,尾稳脱穿,舰长,8,绿冻,24
183,226774542,4322zzz,舰长,3,绿冻,24
184,6317938,鱼泪眼,舰长,3,绿冻,24
185,3690978678409972,水里的一点,舰长,14,绿冻,24
186,224656237,童话避难所,舰长,58,绿冻,24
187,70834304,松果林,舰长,55,绿冻,24
188,8902401,HEI_0723,舰长,50,绿冻,24
189,3546704791997166,时之蠹,舰长,21,绿冻,24
190,20866893,缘亚,舰长,57,绿冻,24
191,1827761323,快给伊果打钱,舰长,17,绿冻,24
192,9200471,铃叶coni,舰长,45,绿冻,24
193,17322,turtlejk,舰长,44,绿冻,24
194,1848450113,永生の玖,舰长,18,绿冻,24
195,65610660,单推樱井望,舰长,57,绿冻,24
196,431935426,摘星踏雪归,舰长,19,绿冻,24
197,227448697,惜墨恋染,舰长,44,绿冻,24
198,21137726,nEwb1EE,舰长,59,绿冻,24
199,13225909,小木曾雪菜l,舰长,50,绿冻,24
200,5667363,关心坐骨神经疼,舰长,17,绿冻,24
201,228814279,答案是活着,舰长,44,绿冻,24
202,286471449,你难道不觉得这很酷吗,舰长,18,绿冻,23
203,266690,超长待机红魔鬼,舰长,29,绿冻,23
204,441071602,冬日私语_,舰长,10,绿冻,23
205,38928088,偽物WEIWU,舰长,22,绿冻,23
206,70551236,飞行幸运,舰长,9,绿冻,23
207,354293626,苦救,舰长,25,绿冻,23
208,277747883,Smi1e2333,舰长,15,绿冻,23
209,3546828073077431,Schwe_unofficial,舰长,15,绿冻,23
210,546534,质量效应,舰长,25,绿冻,23
