rank,uid,username,type,accompany,medal_name,medal_level
1,3546919678773500,灰獭家的局外人,提督,42,绿冻,42
2,259162605,Arichi_,提督,31,绿冻,40
3,39184396,继续吹着风,提督,42,绿冻,37
4,620527230,gorilla3535,提督,33,绿冻,37
5,1056997306,異分岐のプリエ,提督,48,绿冻,37
6,108005133,Taco_7,提督,45,绿冻,36
7,39493583,本命伊利亚,提督,30,绿冻,35
8,954264,禅心皈无意,提督,30,绿冻,35
9,3546983578994744,KOU_KEI,提督,34,绿冻,35
10,14071856,最后一步,提督,34,绿冻,35
11,285693795,帆布marine,提督,35,绿冻,33
12,3546638930938690,灰泽满Hazel单推人O_o,提督,45,绿冻,33
13,13012997,灰泽满家的污盘子,提督,46,绿冻,33
14,8097996,明石ito,提督,35,绿冻,33
15,68243757,花雨浮华,提督,46,绿冻,33
16,5775091,sue77776,提督,25,绿冻,33
17,4940641,endle_ss,提督,38,绿冻,32
18,13334226,微绫,提督,30,绿冻,32
19,2399747,绫辻澪,提督,37,绿冻,32
20,27341319,加库伯,提督,39,绿冻,32
21,10323817,宇宙人不是外星人,提督,48,绿冻,32
22,23279442,不良定义,提督,46,绿冻,31
23,2044760,Stan661,提督,24,绿冻,31
24,471084,一稞大青菜,提督,37,绿冻,31
25,12432912,蒲鹭Pulu_official,提督,46,绿冻,31
26,351035979,_纷若_,提督,30,绿冻,31
27,1603612,月ノneet,提督,24,绿冻,30
28,1293975,危险近距离,提督,20,绿冻,30
29,6580838,兰卡兰卡兰兰的卡,舰长,48,绿冻,35
30,14374,戏言分子,舰长,46,绿冻,34
31,476251017,衣水难尽,舰长,31,绿冻,33
32,335998795,自在他化天,舰长,42,绿冻,32
33,18275149,rrrract,舰长,41,绿冻,32
34,255474911,hquaz,舰长,39,绿冻,31
35,1333226786,淬鱼Lemon,舰长,46,绿冻,30
36,4041465,风霜已尽惊蛰至,舰长,17,绿冻,30
37,293097916,松花渔,舰长,45,绿冻,30
38,329002509,野生闪光七星,舰长,37,绿冻,29
39,167848076,灰泽满家的芒硝,舰长,43,绿冻,29
40,1687930947,笑狮弹剑,舰长,39,绿冻,29
41,521836918,灰泽满轻度依赖,舰长,30,绿冻,29
42,11972745,残雨断魂,舰长,35,绿冻,28
43,630236870,三只大白鸭,舰长,37,绿冻,28
44,237845732,gigigigibeibei,舰长,30,绿冻,28
45,4045067,Ricardo洞,舰长,41,绿冻,28
46,5366426,選ばれた奏者,舰长,30,绿冻,28
47,7159516,恩仙仙,舰长,48,绿冻,28
48,35891955,高松灯型綠毛龜,舰长,45,绿冻,28
49,269109657,次の舞台へ,舰长,45,绿冻,28
50,628611226,猫猫狗狗和好吧,舰长,39,绿冻,28
51,683573,日日夜夜__,舰长,45,绿冻,28
52,19884007,南风入弦丶l,舰长,48,绿冻,28
53,234387635,害羞小柚子,舰长,30,绿冻,28
54,273457056,夏祭拉面,舰长,39,绿冻,28
55,3461581952256234,三陈小祥-xxx,舰长,46,绿冻,28
56,224768668,海胆饭蘸芥末,舰长,46,绿冻,28
57,863500,任任女孩,舰长,37,绿冻,27
58,34880793,Mylenenenene,舰长,43,绿冻,27
59,22809120,yaji0614,舰长,32,绿冻,27
60,283678245,烟画屏幽,舰长,35,绿冻,27
61,453572565,全職彌人-andy878797,舰长,34,绿冻,27
62,5013586,满满冻冻和好吧,舰长,42,绿冻,27
63,3546980370352517,山雨常数,舰长,42,绿冻,27
64,3493122468219352,超浓厚水蜜桃果汁,舰长,32,绿冻,27
65,1622037175,晓璟含挚烁,舰长,24,绿冻,27
66,85581578,丿紫灬龙,舰长,32,绿冻,26
67,3501990,-小良与兔-,舰长,42,绿冻,26
68,49094907,1oz47,舰长,20,绿冻,26
69,12511824,啊torias,舰长,22,绿冻,26
70,3546794277472781,比奇南,舰长,30,绿冻,26
71,3561142,无名一世,舰长,45,绿冻,26
72,1598847376,铁铁__,舰长,41,绿冻,26
